users	status	date	clean_log	i
rucache	Found it	6/18/2008	A little hike in the woods. Saw a bird of prey make a strike. Absolutely gorgeous creature.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
cache4pat	Found it	6/18/2008	This was an easy find ... and an opportunity to trade TBs.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Reaper665	Found it	5/25/2008	Dropped state traveler tb	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
filk	Found it	12/26/2007	Back home in Cloyne for the holidays. P found this quickly while out on a drive with Dad. Great hide. TNLNSL	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
cardinalfang	Found it	11/24/2007	Found it, but not where our GPS said. Tromping up the hill in the snow was good, cold, wet fun. With Sarendipity and her folks. TFTC.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
sarendipity	Found it	11/24/2007	Found with Cardinalfang and my parents. Our coordinates were a bit off but we managed to find it when we widened our search. Nice winter cache! Took keychain, left keychain. TFTC.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Carpcats	Found it	9/22/2007	Visited this one with Patinbarrie. Wish I had found some of that buried treasure. Neat find, looks like a beautiful lake. TNLN TFTC	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Patinbarrie	Found it	9/22/2007	Nice hide. Steep hill though. Took Chippy. Gonna try to drop him off in Banff next week. He should like that! TFTC.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
fepesi	Found it	9/22/2007	Fantastic day for caching and biking. TNLNSL	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
bulsy	Found it	9/22/2007	Great spot. Left Key chain TNSL TFTC	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
SabrinaKuhn	Found it	9/2/2007	Fun find while we were vacationing in the area for the long weekend. Took along our sister for her first cache. She spotted it first! :-) We took the bottle opener and left Chippy TB. TFTC	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
PureCDN	Found it	8/24/2007	Found this one while out on Vacation in the area, the short break from the rain made it possible. Where's that cave? TFTC, T= TBs and left nothing.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
MadWoodworker	Found it	8/15/2007	Out geocaching with Sarahfina, after a very disappointing miss on a nearby cache. She found this one right away. Left a couple of TBs, took a TB. TFTC.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
TimonFamily	Found it	8/4/2007	Easy find! We were on vaction at our cottage and took the GPS with us. Lots of fun for everyone. The bugs got a great meal from us!	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
calista	Found it	8/3/2007	Nice day for a drive. I really liked the small island in the lake with the cottage on it! Dropped off bug	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
kayakers2	Found it	8/1/2007	Found while paddling on Kashwakamak Lake. Good paddle...nice find. T...Travel Bug (don't think it's been logged on to the logs yet) L...Eiffel Tower souvenir spoon. Swag needs replenishing...didn't have anything as we paddled up in our kayaks.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
garbagebagtrees	Found it	7/16/2007	The skitters were pretty thick tonight so couldn't stay to read the Legend - I'll try and find it online instead. Beautiful spot with the sun setting on other side of the bay. Took policeman, left Steamwhistle bottle opener. TFTC.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
3japa	Found it	7/14/2007	Left magnetic thermometer, took nothing. Nice view, except started to rain right when i was closing it up:(	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
redsuspenders	Found it	7/14/2007	Beautiful area, TFTC.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
jaz58	Found it	6/28/2007	Beautiful site for a cache. Enjoyed reading the legend. T - Pterodactyl L - Canada Pen TFTC	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
shaker962	Found it	5/20/2007	(gc # 476) found in the fine company of freshair4me at 7:24pm. on the way home from caching ,,we decided to do more caches lol. chilly after an afternoon of canoing . tnlnsl thanks for the cache,,shaker962	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
freshair4me	Found it	5/20/2007	(GC #488) Found in the company of shaker962 at 7:19 p.m. on a cool May Long weekend Sunday. Out doing some caches today and this one was near enough to capture as well. Now I have found a new area to camp on the crown land sites on Kashwakamak Lake. Thanks for bringing us here to this pretty area. Saw a deer and a fox on route. Took nothing left nothing signed log. Thanks and Happy Caching from freshair4me.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
guardian14	Found it	5/11/2007	out for a drive, great view from the cache. tnlnsl tftc	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
pooky14	Found it	5/11/2007	Nice place. Great drive. Cool little island close by. TNLNSL TFTC	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
KayakLes	Found it	3/21/2007	found on the first day of Spring:O)	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
fishingfamily	Found it	1/13/2007	nice view - lake was about a metre low	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
The RidgeRunners	Found it	11/5/2006	Found it.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
prairielily	Found it	10/21/2006	Nice sunny Saturday..great day for a drive and stroll.. TFTH TNLN SL	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
mrTmitch	Found it	10/14/2006	Nice cache, easy find. Used this cache to convert another muggle to a cacher. L:new golf ball T:The Wizard of the World TB	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Allay	Write note	10/7/2006	DFD	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Allay	Found it	10/7/2006	Neat legend T key chain craft L Hot wheel and suction cup hooks L TB Wizard of the World TFTC Allay	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
cachegrab	Found it	9/27/2006	Nice view of the lake from cache site. Took lady bug left spider. TFTH	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Bluesaway	Found it	9/8/2006	A beautiful view and so peaceful in the trees. T-turtle L-lanyard kit	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Hilsrus	Found it	8/26/2006	Neat story and very tranquil view. TN LN.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
The Pirate Queen	Found it	8/21/2006	Thanks for the find!	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Kayel	Found it	8/20/2006	My first "rustic" cache. It's certainly a lot easier to avoid muggles out here in cottage country. Had a bit of an uphill scramble through the wet vegetation, but overall a relativley quick & painless find. The nearby tiny island was neat! I wish I'd brought a Kayak so I could investigate in detail.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Nozzletime	Found it	8/13/2006	Met a new family of cachers that came over by canoe after I had finished the cache. So, I revisited the cache again with them. They even found the treasure on the little island close by. Thanks Nozzletime & Smudge	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Green Frog	Found it	7/23/2006	Check out the little island with the small model cottage! Fairly easy find - very tranquil area. Took nothing - left a frog. Thank you.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
AJSHunter	Found it	7/20/2006	Found the cache fairly easily although the flying critters were a bit annoying. T-Bug Net L-Heinz Pickle Pin TFTC	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
ciggy	Found it	5/22/2006	Swung by to find this cache after May 2-4 weekend at the cottage. I've done a few of the caches in this series, so knew exactly what to look for. Didn't find a cave full-o-silver, but I did take the luggage strap, and left behind a bug net and a clamp. Thanks for the cache.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
heathfield	Found it	4/16/2006	Interesting hike. Would like to spend some time in the area.TNLNSL Thanks	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Turtle Dove	Found it	4/16/2006	aleays a nice area TFTC SLTNLN [This entry was edited by Turtle Dove on Monday, April 17, 2006 at 1:34:05 PM.]	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
Rideau	Found it	4/16/2006	another nice area, out with friends, and one of us left a pencil TFTC SLTNLN [This entry was edited by Rideau on Monday, April 17, 2006 at 1:35:06 PM.]	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
beeper	Found it	4/15/2006	Glad to be looking for this one before the bushes fill out. Great day for caching, and nice view! Cache needs a pencil, so don't forget to take something to write in the log! TNLNSL. Beeper and sons.	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
734carver	Found it	3/10/2006	Nice easy find once we found the proper road to Myers cave. TNLN TFTC 734carver	https://www.geocaching.com/geocache/GCTNHG_eogf008-legend-of-myers-cave
