county.y,WNS_MAP_YR,n.touching,n.inf,n.sus,n.abs,prop
Tucker-West Virginia,2009-10,4,0,0,4,0
Tucker-West Virginia,2010-11,4,3,0,1,0.00547445255474453
Tucker-West Virginia,2011-12,4,1,0,3,0.00182481751824818
Tucker-West Virginia,2012-13,4,0,0,4,0
Tucker-West Virginia,2013-14,4,0,0,4,0
Tucker-West Virginia,2014-15,4,0,0,4,0
Tucker-West Virginia,2015-16,4,0,0,4,0
Tucker-West Virginia,2016-17,4,0,0,4,0
Tucker-West Virginia,2017-18,4,0,0,4,0
Tucker-West Virginia,2018-19,4,0,0,4,0
Ulster-New York,2006-07,3,0,0,3,0
Ulster-New York,2007-08,3,2,0,1,0.00364963503649635
Ulster-New York,2008-09,3,0,0,3,0
Ulster-New York,2009-10,3,1,0,2,0.00182481751824818
Ulster-New York,2010-11,3,0,0,3,0
Ulster-New York,2011-12,3,0,0,3,0
Ulster-New York,2012-13,3,0,0,3,0
Ulster-New York,2013-14,3,0,0,3,0
Ulster-New York,2014-15,3,0,0,3,0
Ulster-New York,2015-16,3,0,0,3,0
Ulster-New York,2016-17,3,0,0,3,0
Ulster-New York,2017-18,3,0,0,3,0
Ulster-New York,2018-19,3,0,0,3,0
Union-Georgia,2006-07,1,0,0,1,0
Union-Georgia,2007-08,1,0,0,1,0
Union-Georgia,2008-09,1,0,0,1,0
Union-Georgia,2009-10,1,0,0,1,0
Union-Georgia,2010-11,1,0,0,1,0
Union-Georgia,2011-12,1,0,0,1,0
Union-Georgia,2012-13,1,0,0,1,0
Union-Georgia,2013-14,2,0,2,0,0
Union-Georgia,2014-15,1,0,0,1,0
Union-Georgia,2015-16,1,0,0,1,0
Union-Georgia,2016-17,1,0,0,1,0
Union-Georgia,2017-18,1,0,0,1,0
Union-Georgia,2018-19,1,0,0,1,0
Union-Illinois,2006-07,4,0,0,4,0
Union-Illinois,2007-08,4,0,0,4,0
Union-Illinois,2008-09,4,0,0,4,0
Union-Illinois,2009-10,4,0,0,4,0
Union-Illinois,2010-11,4,0,0,4,0
Union-Illinois,2011-12,5,0,2,3,0
Union-Illinois,2012-13,4,0,0,4,0
Union-Illinois,2013-14,4,0,0,4,0
Union-Illinois,2014-15,4,3,0,1,0.00547445255474453
Union-Illinois,2015-16,4,0,0,4,0
Union-Illinois,2016-17,4,0,0,4,0
Union-Illinois,2017-18,4,0,0,4,0
Union-Illinois,2018-19,4,0,0,4,0
Union-Mississippi,2006-07,0,0,0,0,0
Union-Mississippi,2007-08,0,0,0,0,0
Union-Mississippi,2008-09,0,0,0,0,0
Union-Mississippi,2009-10,0,0,0,0,0
Union-Mississippi,2010-11,0,0,0,0,0
Union-Mississippi,2011-12,0,0,0,0,0
Union-Mississippi,2012-13,0,0,0,0,0
Union-Mississippi,2013-14,0,0,0,0,0
Union-Mississippi,2014-15,0,0,0,0,0
Union-Mississippi,2015-16,0,0,0,0,0
Union-Mississippi,2016-17,0,0,0,0,0
Union-Mississippi,2017-18,0,0,0,0,0
Union-Mississippi,2018-19,0,0,0,0,0
Union-Ohio,2006-07,2,0,0,2,0
Union-Ohio,2007-08,2,0,0,2,0
Union-Ohio,2008-09,2,0,0,2,0
Union-Ohio,2009-10,2,0,0,2,0
Union-Ohio,2010-11,2,0,0,2,0
Union-Ohio,2011-12,2,0,0,2,0
Union-Ohio,2012-13,2,1,0,1,0.00182481751824818
Union-Ohio,2013-14,2,1,0,1,0.00182481751824818
Union-Ohio,2014-15,2,0,0,2,0
Union-Ohio,2015-16,2,0,0,2,0
Union-Ohio,2016-17,2,0,0,2,0
Union-Ohio,2017-18,2,0,0,2,0
Union-Ohio,2018-19,2,0,0,2,0
Union-South Carolina,2006-07,4,0,0,4,0
Union-South Carolina,2007-08,4,0,0,4,0
Union-South Carolina,2008-09,4,0,0,4,0
Union-South Carolina,2009-10,4,0,0,4,0
Union-South Carolina,2010-11,4,0,0,4,0
Union-South Carolina,2011-12,4,0,0,4,0
Union-South Carolina,2012-13,4,0,0,4,0
Union-South Carolina,2013-14,4,0,0,4,0
Union-South Carolina,2014-15,4,0,0,4,0
Union-South Carolina,2015-16,4,0,0,4,0
Union-South Carolina,2016-17,5,0,2,3,0
Union-South Carolina,2017-18,7,0,6,1,0
Union-South Carolina,2018-19,4,0,0,4,0
Union-Tennessee,2006-07,4,0,0,4,0
Union-Tennessee,2007-08,4,0,0,4,0
Union-Tennessee,2008-09,4,0,0,4,0
Union-Tennessee,2009-10,4,0,0,4,0
Union-Tennessee,2010-11,4,0,0,4,0
Union-Tennessee,2011-12,4,0,0,4,0
Union-Tennessee,2012-13,4,2,0,2,0.00364963503649635
Union-Tennessee,2013-14,4,2,0,2,0.00364963503649635
Union-Tennessee,2014-15,4,0,0,4,0
Union-Tennessee,2015-16,4,0,0,4,0
Union-Tennessee,2016-17,4,0,0,4,0
Union-Tennessee,2017-18,4,0,0,4,0
Union-Tennessee,2018-19,4,0,0,4,0
Val Verde-Texas,2006-07,1,0,0,1,0
Val Verde-Texas,2007-08,1,0,0,1,0
Val Verde-Texas,2008-09,1,0,0,1,0
Val Verde-Texas,2009-10,1,0,0,1,0
Val Verde-Texas,2010-11,1,0,0,1,0
Val Verde-Texas,2011-12,1,0,0,1,0
Val Verde-Texas,2012-13,1,0,0,1,0
Val Verde-Texas,2013-14,1,0,0,1,0
Val Verde-Texas,2014-15,1,0,0,1,0
Val Verde-Texas,2015-16,1,0,0,1,0
Val Verde-Texas,2016-17,1,0,0,1,0
Val Verde-Texas,2017-18,1,0,0,1,0
Val Verde-Texas,2018-19,2,0,2,0,0
Van Buren-Iowa,2006-07,0,0,0,0,0
Van Buren-Iowa,2007-08,0,0,0,0,0
Van Buren-Iowa,2008-09,0,0,0,0,0
Van Buren-Iowa,2009-10,0,0,0,0,0
Van Buren-Iowa,2010-11,0,0,0,0,0
Van Buren-Iowa,2011-12,0,0,0,0,0
Van Buren-Iowa,2012-13,0,0,0,0,0
Van Buren-Iowa,2013-14,0,0,0,0,0
Van Buren-Iowa,2014-15,0,0,0,0,0
Van Buren-Iowa,2015-16,0,0,0,0,0
Van Buren-Iowa,2016-17,0,0,0,0,0
Van Buren-Iowa,2017-18,0,0,0,0,0
Van Buren-Iowa,2018-19,0,0,0,0,0
Van Buren-Tennessee,2006-07,4,0,0,4,0
Van Buren-Tennessee,2007-08,4,0,0,4,0
Van Buren-Tennessee,2008-09,4,0,0,4,0
Van Buren-Tennessee,2009-10,4,0,0,4,0
Van Buren-Tennessee,2010-11,4,0,0,4,0
Van Buren-Tennessee,2011-12,4,1,0,3,0.00182481751824818
Van Buren-Tennessee,2012-13,4,3,0,1,0.00547445255474453
Van Buren-Tennessee,2013-14,4,0,0,4,0
Van Buren-Tennessee,2014-15,4,0,0,4,0
Van Buren-Tennessee,2015-16,4,0,0,4,0
Van Buren-Tennessee,2016-17,4,0,0,4,0
Van Buren-Tennessee,2017-18,4,0,0,4,0
Van Buren-Tennessee,2018-19,4,0,0,4,0
Vermillion-Indiana,2006-07,0,0,0,0,0
Vermillion-Indiana,2007-08,0,0,0,0,0
Vermillion-Indiana,2008-09,0,0,0,0,0
Vermillion-Indiana,2009-10,0,0,0,0,0
Vermillion-Indiana,2010-11,0,0,0,0,0
Vermillion-Indiana,2011-12,0,0,0,0,0
Vermillion-Indiana,2012-13,0,0,0,0,0
Vermillion-Indiana,2013-14,0,0,0,0,0
Vermillion-Indiana,2014-15,0,0,0,0,0
Vermillion-Indiana,2015-16,0,0,0,0,0
Vermillion-Indiana,2016-17,0,0,0,0,0
Vermillion-Indiana,2017-18,0,0,0,0,0
Vermillion-Indiana,2018-19,0,0,0,0,0
Vernon-Wisconsin,2006-07,6,0,0,6,0
Vernon-Wisconsin,2007-08,6,0,0,6,0
Vernon-Wisconsin,2008-09,6,0,0,6,0
Vernon-Wisconsin,2009-10,6,0,0,6,0
Vernon-Wisconsin,2010-11,6,0,0,6,0
Vernon-Wisconsin,2011-12,6,0,0,6,0
Vernon-Wisconsin,2012-13,6,0,0,6,0
Vernon-Wisconsin,2013-14,6,0,0,6,0
Vernon-Wisconsin,2014-15,6,2,0,4,0.00364963503649635
Vernon-Wisconsin,2015-16,6,0,0,6,0
Vernon-Wisconsin,2016-17,8,2,4,2,0.00364963503649635
Vernon-Wisconsin,2017-18,6,0,0,6,0
Vernon-Wisconsin,2018-19,6,0,0,6,0
Victoria-New Brunswick,2006-07,3,0,0,3,0
Victoria-New Brunswick,2007-08,3,0,0,3,0
Victoria-New Brunswick,2008-09,3,0,0,3,0
Victoria-New Brunswick,2009-10,3,0,0,3,0
Victoria-New Brunswick,2010-11,3,0,0,3,0
Victoria-New Brunswick,2011-12,3,0,0,3,0
Victoria-New Brunswick,2012-13,3,1,0,2,0.00182481751824818
Victoria-New Brunswick,2013-14,3,1,0,2,0.00182481751824818
Victoria-New Brunswick,2014-15,3,0,0,3,0
Victoria-New Brunswick,2015-16,3,0,0,3,0
Victoria-New Brunswick,2016-17,3,0,0,3,0
Victoria-New Brunswick,2017-18,3,1,0,2,0.00182481751824818
Victoria-New Brunswick,2018-19,3,0,0,3,0
Victoria-Nova Scotia,2006-07,0,0,0,0,0
Victoria-Nova Scotia,2007-08,0,0,0,0,0
Victoria-Nova Scotia,2008-09,0,0,0,0,0
Victoria-Nova Scotia,2009-10,0,0,0,0,0
Victoria-Nova Scotia,2010-11,0,0,0,0,0
Victoria-Nova Scotia,2011-12,0,0,0,0,0
Victoria-Nova Scotia,2012-13,0,0,0,0,0
Victoria-Nova Scotia,2013-14,0,0,0,0,0
Victoria-Nova Scotia,2014-15,0,0,0,0,0
Victoria-Nova Scotia,2015-16,0,0,0,0,0
Victoria-Nova Scotia,2016-17,0,0,0,0,0
Victoria-Nova Scotia,2017-18,0,0,0,0,0
Victoria-Nova Scotia,2018-19,0,0,0,0,0
Victoria-Texas,2006-07,0,0,0,0,0
Victoria-Texas,2007-08,0,0,0,0,0
Victoria-Texas,2008-09,0,0,0,0,0
Victoria-Texas,2009-10,0,0,0,0,0
Victoria-Texas,2010-11,0,0,0,0,0
Victoria-Texas,2011-12,0,0,0,0,0
Victoria-Texas,2012-13,0,0,0,0,0
Victoria-Texas,2013-14,0,0,0,0,0
Victoria-Texas,2014-15,0,0,0,0,0
Victoria-Texas,2015-16,0,0,0,0,0
Victoria-Texas,2016-17,0,0,0,0,0
Victoria-Texas,2017-18,0,0,0,0,0
Victoria-Texas,2018-19,0,0,0,0,0
Wabasha-Minnesota,2006-07,4,0,0,4,0
Wabasha-Minnesota,2007-08,4,0,0,4,0
Wabasha-Minnesota,2008-09,4,0,0,4,0
Wabasha-Minnesota,2009-10,4,0,0,4,0
Wabasha-Minnesota,2010-11,4,0,0,4,0
Wabasha-Minnesota,2011-12,4,0,0,4,0
Wabasha-Minnesota,2012-13,4,0,0,4,0
Wabasha-Minnesota,2013-14,4,0,0,4,0
Wabasha-Minnesota,2014-15,4,0,0,4,0
Wabasha-Minnesota,2015-16,4,0,0,4,0
Wabasha-Minnesota,2016-17,4,2,0,2,0.00364963503649635
Wabasha-Minnesota,2017-18,5,1,2,2,0.00182481751824818
Wabasha-Minnesota,2018-19,4,0,0,4,0
Walker-Georgia,2006-07,6,0,0,6,0
Walker-Georgia,2007-08,6,0,0,6,0
Walker-Georgia,2008-09,6,0,0,6,0
Walker-Georgia,2009-10,6,0,0,6,0
Walker-Georgia,2010-11,6,0,0,6,0
Walker-Georgia,2011-12,6,1,0,5,0.00182481751824818
Walker-Georgia,2012-13,6,1,0,5,0.00182481751824818
Walker-Georgia,2013-14,6,0,0,6,0
Walker-Georgia,2014-15,7,0,2,5,0
Walker-Georgia,2015-16,7,1,2,4,0.00182481751824818
Walker-Georgia,2016-17,7,0,2,5,0
Walker-Georgia,2017-18,6,0,0,6,0
Walker-Georgia,2018-19,6,0,0,6,0
Warren-Kentucky,2006-07,2,0,0,2,0
Warren-Kentucky,2007-08,2,0,0,2,0
Warren-Kentucky,2008-09,2,0,0,2,0
Warren-Kentucky,2009-10,2,0,0,2,0
Warren-Kentucky,2010-11,2,0,0,2,0
Warren-Kentucky,2011-12,2,0,0,2,0
Warren-Kentucky,2012-13,2,1,0,1,0.00182481751824818
Warren-Kentucky,2013-14,2,0,0,2,0
Warren-Kentucky,2014-15,2,1,0,1,0.00182481751824818
Warren-Kentucky,2015-16,2,0,0,2,0
Warren-Kentucky,2016-17,2,0,0,2,0
Warren-Kentucky,2017-18,2,0,0,2,0
Warren-Kentucky,2018-19,2,0,0,2,0
Warren-Missouri,2006-07,2,0,0,2,0
Warren-Missouri,2007-08,2,0,0,2,0
Warren-Missouri,2008-09,2,0,0,2,0
Warren-Missouri,2009-10,2,0,0,2,0
Warren-Missouri,2010-11,2,0,0,2,0
Warren-Missouri,2011-12,2,1,0,1,0.00182481751824818
Warren-Missouri,2012-13,2,1,0,1,0.00182481751824818
Warren-Missouri,2013-14,2,0,0,2,0
Warren-Missouri,2014-15,2,0,0,2,0
Warren-Missouri,2015-16,2,0,0,2,0
Warren-Missouri,2016-17,2,0,0,2,0
Warren-Missouri,2017-18,2,0,0,2,0
Warren-Missouri,2018-19,2,0,0,2,0
Warren-New Jersey,2006-07,3,0,0,3,0
Warren-New Jersey,2007-08,3,0,0,3,0
Warren-New Jersey,2008-09,3,1,0,2,0.00182481751824818
Warren-New Jersey,2009-10,3,2,0,1,0.00364963503649635
Warren-New Jersey,2010-11,3,0,0,3,0
Warren-New Jersey,2011-12,3,0,0,3,0
Warren-New Jersey,2012-13,3,0,0,3,0
Warren-New Jersey,2013-14,3,0,0,3,0
Warren-New Jersey,2014-15,3,0,0,3,0
Warren-New Jersey,2015-16,3,0,0,3,0
Warren-New Jersey,2016-17,3,0,0,3,0
Warren-New Jersey,2017-18,3,0,0,3,0
Warren-New Jersey,2018-19,3,0,0,3,0
Warren-New York,2006-07,3,0,0,3,0
Warren-New York,2007-08,3,1,0,2,0.00182481751824818
Warren-New York,2008-09,3,2,0,1,0.00364963503649635
Warren-New York,2009-10,3,0,0,3,0
Warren-New York,2010-11,3,0,0,3,0
Warren-New York,2011-12,3,0,0,3,0
Warren-New York,2012-13,3,0,0,3,0
Warren-New York,2013-14,3,0,0,3,0
Warren-New York,2014-15,3,0,0,3,0
Warren-New York,2015-16,3,0,0,3,0
Warren-New York,2016-17,3,0,0,3,0
Warren-New York,2017-18,3,0,0,3,0
Warren-New York,2018-19,3,0,0,3,0
Warren-Ohio,2006-07,0,0,0,0,0
Warren-Ohio,2007-08,0,0,0,0,0
Warren-Ohio,2008-09,0,0,0,0,0
Warren-Ohio,2009-10,0,0,0,0,0
Warren-Ohio,2010-11,0,0,0,0,0
Warren-Ohio,2011-12,0,0,0,0,0
Warren-Ohio,2012-13,0,0,0,0,0
Warren-Ohio,2013-14,0,0,0,0,0
Warren-Ohio,2014-15,0,0,0,0,0
Warren-Ohio,2015-16,0,0,0,0,0
Warren-Ohio,2016-17,0,0,0,0,0
Warren-Ohio,2017-18,0,0,0,0,0
Warren-Ohio,2018-19,0,0,0,0,0
Warren-Pennsylvania,2006-07,2,0,0,2,0
Warren-Pennsylvania,2007-08,2,0,0,2,0
Warren-Pennsylvania,2008-09,2,0,0,2,0
Warren-Pennsylvania,2009-10,2,0,0,2,0
Warren-Pennsylvania,2010-11,2,0,0,2,0
Warren-Pennsylvania,2011-12,2,1,0,1,0.00182481751824818
Warren-Pennsylvania,2012-13,3,0,2,1,0
Warren-Pennsylvania,2013-14,2,0,0,2,0
Warren-Pennsylvania,2014-15,2,0,0,2,0
Warren-Pennsylvania,2015-16,2,0,0,2,0
Warren-Pennsylvania,2016-17,2,0,0,2,0
Warren-Pennsylvania,2017-18,2,0,0,2,0
Warren-Pennsylvania,2018-19,2,0,0,2,0
Warren-Tennessee,2006-07,7,0,0,7,0
Warren-Tennessee,2007-08,7,0,0,7,0
Warren-Tennessee,2008-09,7,0,0,7,0
Warren-Tennessee,2009-10,7,0,0,7,0
Warren-Tennessee,2010-11,7,0,0,7,0
Warren-Tennessee,2011-12,7,1,0,6,0.00182481751824818
Warren-Tennessee,2012-13,7,4,0,3,0.0072992700729927
Warren-Tennessee,2013-14,7,1,0,6,0.00182481751824818
Warren-Tennessee,2014-15,7,1,0,6,0.00182481751824818
Warren-Tennessee,2015-16,7,0,0,7,0
Warren-Tennessee,2016-17,7,0,0,7,0
Warren-Tennessee,2017-18,7,0,0,7,0
Warren-Tennessee,2018-19,7,0,0,7,0
Washington-Arkansas,2006-07,4,0,0,4,0
Washington-Arkansas,2007-08,4,0,0,4,0
Washington-Arkansas,2008-09,4,0,0,4,0
Washington-Arkansas,2009-10,4,0,0,4,0
Washington-Arkansas,2010-11,4,0,0,4,0
Washington-Arkansas,2011-12,4,0,0,4,0
Washington-Arkansas,2012-13,4,0,0,4,0
Washington-Arkansas,2013-14,4,0,0,4,0
Washington-Arkansas,2014-15,5,0,2,3,0
Washington-Arkansas,2015-16,4,1,0,3,0.00182481751824818
Washington-Arkansas,2016-17,4,1,0,3,0.00182481751824818
Washington-Arkansas,2017-18,4,1,0,3,0.00182481751824818
Washington-Arkansas,2018-19,4,0,0,4,0
Washington-Indiana,2006-07,4,0,0,4,0
Washington-Indiana,2007-08,4,0,0,4,0
Washington-Indiana,2008-09,4,0,0,4,0
Washington-Indiana,2009-10,4,0,0,4,0
Washington-Indiana,2010-11,4,1,0,3,0.00182481751824818
Washington-Indiana,2011-12,4,3,0,1,0.00547445255474453
Washington-Indiana,2012-13,4,0,0,4,0
Washington-Indiana,2013-14,4,0,0,4,0
Washington-Indiana,2014-15,4,0,0,4,0
Washington-Indiana,2015-16,4,0,0,4,0
Washington-Indiana,2016-17,4,0,0,4,0
Washington-Indiana,2017-18,4,0,0,4,0
Washington-Indiana,2018-19,4,0,0,4,0
Washington-Maryland,2006-07,3,0,0,3,0
Washington-Maryland,2007-08,3,0,0,3,0
Washington-Maryland,2008-09,3,0,0,3,0
Washington-Maryland,2009-10,3,2,0,1,0.00364963503649635
Washington-Maryland,2010-11,3,1,0,2,0.00182481751824818
Washington-Maryland,2011-12,3,0,0,3,0
Washington-Maryland,2012-13,3,0,0,3,0
Washington-Maryland,2013-14,3,0,0,3,0
Washington-Maryland,2014-15,3,0,0,3,0
Washington-Maryland,2015-16,3,0,0,3,0
Washington-Maryland,2016-17,3,0,0,3,0
Washington-Maryland,2017-18,3,0,0,3,0
Washington-Maryland,2018-19,3,0,0,3,0
Washington-Minnesota,2006-07,5,0,0,5,0
Washington-Minnesota,2007-08,5,0,0,5,0
Washington-Minnesota,2008-09,5,0,0,5,0
Washington-Minnesota,2009-10,5,0,0,5,0
Washington-Minnesota,2010-11,5,0,0,5,0
Washington-Minnesota,2011-12,5,0,0,5,0
Washington-Minnesota,2012-13,5,0,0,5,0
Washington-Minnesota,2013-14,5,0,0,5,0
Washington-Minnesota,2014-15,5,0,0,5,0
Washington-Minnesota,2015-16,5,1,0,4,0.00182481751824818
Washington-Minnesota,2016-17,6,3,2,1,0.00547445255474453
Washington-Minnesota,2017-18,5,0,0,5,0
Washington-Minnesota,2018-19,5,0,0,5,0
Washington-Missouri,2006-07,5,0,0,5,0
Washington-Missouri,2007-08,5,0,0,5,0
Washington-Missouri,2008-09,5,0,0,5,0
Washington-Missouri,2009-10,5,0,0,5,0
Washington-Missouri,2010-11,5,0,0,5,0
Washington-Missouri,2011-12,5,0,0,5,0
Washington-Missouri,2012-13,6,2,2,2,0.00364963503649635
Washington-Missouri,2013-14,5,1,0,4,0.00182481751824818
Washington-Missouri,2014-15,6,0,2,4,0
Washington-Missouri,2015-16,5,0,0,5,0
Washington-Missouri,2016-17,5,0,0,5,0
Washington-Missouri,2017-18,5,0,0,5,0
Washington-Missouri,2018-19,5,0,0,5,0
Washington-New York,2006-07,4,0,0,4,0
Washington-New York,2007-08,4,4,0,0,0.0072992700729927
Washington-New York,2008-09,4,0,0,4,0
Washington-New York,2009-10,4,0,0,4,0
Washington-New York,2010-11,4,0,0,4,0
Washington-New York,2011-12,4,0,0,4,0
Washington-New York,2012-13,4,0,0,4,0
Washington-New York,2013-14,4,0,0,4,0
Washington-New York,2014-15,4,0,0,4,0
Washington-New York,2015-16,4,0,0,4,0
Washington-New York,2016-17,4,0,0,4,0
Washington-New York,2017-18,4,0,0,4,0
Washington-New York,2018-19,4,0,0,4,0
Washington-Vermont,2006-07,2,0,0,2,0
Washington-Vermont,2007-08,2,1,0,1,0.00182481751824818
Washington-Vermont,2008-09,2,0,0,2,0
Washington-Vermont,2009-10,2,1,0,1,0.00182481751824818
Washington-Vermont,2010-11,2,0,0,2,0
Washington-Vermont,2011-12,2,0,0,2,0
Washington-Vermont,2012-13,2,0,0,2,0
Washington-Vermont,2013-14,2,0,0,2,0
Washington-Vermont,2014-15,2,0,0,2,0
Washington-Vermont,2015-16,2,0,0,2,0
Washington-Vermont,2016-17,2,0,0,2,0
Washington-Vermont,2017-18,2,0,0,2,0
Washington-Vermont,2018-19,2,0,0,2,0
Washington-Wisconsin,2006-07,1,0,0,1,0
Washington-Wisconsin,2007-08,1,0,0,1,0
Washington-Wisconsin,2008-09,1,0,0,1,0
Washington-Wisconsin,2009-10,1,0,0,1,0
Washington-Wisconsin,2010-11,1,0,0,1,0
Washington-Wisconsin,2011-12,1,0,0,1,0
Washington-Wisconsin,2012-13,1,0,0,1,0
Washington-Wisconsin,2013-14,1,0,0,1,0
Washington-Wisconsin,2014-15,1,0,0,1,0
Washington-Wisconsin,2015-16,1,0,0,1,0
Washington-Wisconsin,2016-17,1,1,0,0,0.00182481751824818
Washington-Wisconsin,2017-18,1,0,0,1,0
Washington-Wisconsin,2018-19,1,0,0,1,0
Wayne-Kentucky,2006-07,2,0,0,2,0
Wayne-Kentucky,2007-08,2,0,0,2,0
Wayne-Kentucky,2008-09,2,0,0,2,0
Wayne-Kentucky,2009-10,2,0,0,2,0
Wayne-Kentucky,2010-11,2,0,0,2,0
Wayne-Kentucky,2011-12,2,0,0,2,0
Wayne-Kentucky,2012-13,2,1,0,1,0.00182481751824818
Wayne-Kentucky,2013-14,2,1,0,1,0.00182481751824818
Wayne-Kentucky,2014-15,2,0,0,2,0
Wayne-Kentucky,2015-16,2,0,0,2,0
Wayne-Kentucky,2016-17,2,0,0,2,0
Wayne-Kentucky,2017-18,2,0,0,2,0
Wayne-Kentucky,2018-19,2,0,0,2,0
Wayne-Mississippi,2006-07,1,0,0,1,0
Wayne-Mississippi,2007-08,1,0,0,1,0
Wayne-Mississippi,2008-09,1,0,0,1,0
Wayne-Mississippi,2009-10,1,0,0,1,0
Wayne-Mississippi,2010-11,1,0,0,1,0
Wayne-Mississippi,2011-12,1,0,0,1,0
Wayne-Mississippi,2012-13,1,0,0,1,0
Wayne-Mississippi,2013-14,2,0,2,0,0
Wayne-Mississippi,2014-15,1,0,0,1,0
Wayne-Mississippi,2015-16,1,0,0,1,0
Wayne-Mississippi,2016-17,1,0,0,1,0
Wayne-Mississippi,2017-18,1,0,0,1,0
Wayne-Mississippi,2018-19,1,0,0,1,0
Wayne-Ohio,2006-07,3,0,0,3,0
Wayne-Ohio,2007-08,3,0,0,3,0
Wayne-Ohio,2008-09,3,0,0,3,0
Wayne-Ohio,2009-10,3,0,0,3,0
Wayne-Ohio,2010-11,3,0,0,3,0
Wayne-Ohio,2011-12,3,1,0,2,0.00182481751824818
Wayne-Ohio,2012-13,3,2,0,1,0.00364963503649635
Wayne-Ohio,2013-14,3,0,0,3,0
Wayne-Ohio,2014-15,3,0,0,3,0
Wayne-Ohio,2015-16,3,0,0,3,0
Wayne-Ohio,2016-17,3,0,0,3,0
Wayne-Ohio,2017-18,3,0,0,3,0
Wayne-Ohio,2018-19,3,0,0,3,0
Wayne-Tennessee,2006-07,4,0,0,4,0
Wayne-Tennessee,2007-08,4,0,0,4,0
Wayne-Tennessee,2008-09,4,0,0,4,0
Wayne-Tennessee,2009-10,4,0,0,4,0
Wayne-Tennessee,2010-11,4,0,0,4,0
Wayne-Tennessee,2011-12,5,0,2,3,0
Wayne-Tennessee,2012-13,4,3,0,1,0.00547445255474453
Wayne-Tennessee,2013-14,4,0,0,4,0
Wayne-Tennessee,2014-15,4,0,0,4,0
Wayne-Tennessee,2015-16,4,0,0,4,0
Wayne-Tennessee,2016-17,4,0,0,4,0
Wayne-Tennessee,2017-18,4,0,0,4,0
Wayne-Tennessee,2018-19,4,0,0,4,0
Webster-Iowa,2006-07,0,0,0,0,0
Webster-Iowa,2007-08,0,0,0,0,0
Webster-Iowa,2008-09,0,0,0,0,0
Webster-Iowa,2009-10,0,0,0,0,0
Webster-Iowa,2010-11,0,0,0,0,0
Webster-Iowa,2011-12,0,0,0,0,0
Webster-Iowa,2012-13,0,0,0,0,0
Webster-Iowa,2013-14,0,0,0,0,0
Webster-Iowa,2014-15,0,0,0,0,0
Webster-Iowa,2015-16,0,0,0,0,0
Webster-Iowa,2016-17,0,0,0,0,0
Webster-Iowa,2017-18,0,0,0,0,0
Webster-Iowa,2018-19,0,0,0,0,0
Wellington-Ontario,2006-07,4,0,0,4,0
Wellington-Ontario,2007-08,4,0,0,4,0
Wellington-Ontario,2008-09,4,0,0,4,0
Wellington-Ontario,2009-10,4,1,0,3,0.00182481751824818
Wellington-Ontario,2010-11,4,3,0,1,0.00547445255474453
Wellington-Ontario,2011-12,4,0,0,4,0
Wellington-Ontario,2012-13,4,0,0,4,0
Wellington-Ontario,2013-14,4,0,0,4,0
Wellington-Ontario,2014-15,4,0,0,4,0
Wellington-Ontario,2015-16,4,0,0,4,0
Wellington-Ontario,2016-17,4,0,0,4,0
Wellington-Ontario,2017-18,4,0,0,4,0
Wellington-Ontario,2018-19,4,0,0,4,0
Westmoreland-Pennsylvania,2006-07,5,0,0,5,0
Westmoreland-Pennsylvania,2007-08,5,0,0,5,0
Westmoreland-Pennsylvania,2008-09,5,0,0,5,0
Westmoreland-Pennsylvania,2009-10,5,1,0,4,0.00182481751824818
Westmoreland-Pennsylvania,2010-11,5,1,0,4,0.00182481751824818
Westmoreland-Pennsylvania,2011-12,5,3,0,2,0.00547445255474453
Westmoreland-Pennsylvania,2012-13,5,0,0,5,0
Westmoreland-Pennsylvania,2013-14,5,0,0,5,0
Westmoreland-Pennsylvania,2014-15,5,0,0,5,0
Westmoreland-Pennsylvania,2015-16,5,0,0,5,0
Westmoreland-Pennsylvania,2016-17,5,0,0,5,0
Westmoreland-Pennsylvania,2017-18,5,0,0,5,0
Westmoreland-Pennsylvania,2018-19,5,0,0,5,0
Westmorland-New Brunswick,2006-07,0,0,0,0,0
Westmorland-New Brunswick,2007-08,0,0,0,0,0
Westmorland-New Brunswick,2008-09,0,0,0,0,0
Westmorland-New Brunswick,2009-10,0,0,0,0,0
Westmorland-New Brunswick,2010-11,0,0,0,0,0
Westmorland-New Brunswick,2011-12,0,0,0,0,0
Westmorland-New Brunswick,2012-13,0,0,0,0,0
Westmorland-New Brunswick,2013-14,0,0,0,0,0
Westmorland-New Brunswick,2014-15,0,0,0,0,0
Westmorland-New Brunswick,2015-16,0,0,0,0,0
Westmorland-New Brunswick,2016-17,0,0,0,0,0
Westmorland-New Brunswick,2017-18,0,0,0,0,0
Westmorland-New Brunswick,2018-19,0,0,0,0,0
Wetzel-West Virginia,2006-07,1,0,0,1,0
Wetzel-West Virginia,2007-08,1,0,0,1,0
Wetzel-West Virginia,2008-09,1,0,0,1,0
Wetzel-West Virginia,2009-10,1,0,0,1,0
Wetzel-West Virginia,2010-11,1,0,0,1,0
Wetzel-West Virginia,2011-12,2,0,2,0,0
Wetzel-West Virginia,2012-13,1,0,0,1,0
Wetzel-West Virginia,2013-14,1,0,0,1,0
Wetzel-West Virginia,2014-15,1,0,0,1,0
Wetzel-West Virginia,2015-16,1,0,0,1,0
