users	status	date	clean_log	i
ChrisDx	Found it	5/28/2006	jshessen, extended family and myself took the wrong graveled road in. Causing us to do a lot of bush whacking. But, the cool location of the cache made it worth while. Thanks for this great cache. TNLN	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
jshessen	Found it	5/28/2006	Armed with our GPS, and a printout of the cache (minus logs) we were off to tackle the 'Tiny Cave'. Navigating by hope and luck, we circled what we thought would be the best gravel road. Still 8 or 9 tenths of a mile out, we decided to begin our journey. After a serious bush whacking to the edge of a ravine we were finally rewarded with the entrance to this fellow. This was a great hide, even if I did manage to find every shard of Poisin Ivy in the woods that day. Thanks for the great hide. Can't wait for the photos to be posted.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
ekorb	Found it	5/14/2006	Found the cave, but I didn't go in. Me and closed in spaces don't get along. I did email the owner to verify I had the right cave. I will return with someone to go in and get the cashe so I can sign it. ekorb (jim)	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
caverdoc	Found it	5/7/2006	My 100th cache find! And I got to combine my two favorite pasttimes (next to being family man). Found this on my way home from a caver's gathering at Camp Zoe in southeast MO. If you are interested in learning more about caves and caving, please visit www.caves.org TNLNSL, TFTC! Dr J [This entry was edited by caverdoc on Sunday, May 07, 2006 at 6:47:26 PM.]	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
stewy.jr	Found it	4/21/2006	This was #48 of 58 caches completed for a MO Delorme Speed Challenge record of 64 hours, 55 minutes, and 20 seconds. All infomation on our record can be found at Mo Delorme Challenge (GCQAZX). Our rules and guidelines for a record attempt are logged on Dec 4, 2005 at the above cache web page.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Stewy	Found it	4/21/2006	This was the 48th cache for my son, Marshall, and I as we continued our quest to set a speed record for the Missouri DeLorme Challenge. We located this cache at 2:41 PM and continued heading east back across the state as our stopwatch continued ticking away to time the record. We began our adventure at 7:24 AM April 19. This cache completed page 54 of the Missouri DeLorme Challenge for us. This is the first time I had to locate a cache in a cave. The 4 star terrain rating for this cache is not exaggerated. If there is snow on the ground, this cache might be impossible to get to without an ice axe and crampons!!! TNLNSL Dennis Stewart (Stewy)	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
dillbla	Found it	4/1/2006	Went caching with my family. This was a fun cache. My oldest son was so excited about the Geocoin he could barely wait to get home and log it. It was a great find. Loved the location.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Rock-6	Found it	3/1/2006	Great hike through the woods today! Couldn't believe that it's March 1st. The TB in question is not present. TFTC Rock-6	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Doctor J.	Write note	2/1/2006	Can the next cacher check and see if the Beach Patrol 4x4 travel bug is in this cache. HellionX can't remember which cache he placed it in back in Oct/Nov 2005. He needs to log the drop and since the bug is mine I'm wondering where it went. Thanks for the help.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
scba	Found it	1/15/2006	THE BEST CACHE SO FAR. LEFT TRAVEL COIN,SKECHER TRAVEL BUG AND NOTEPAD. TOOK TAPE MEASURE, CAR, AND CALCULATOR. SCBA CJH ME PEANUT (D)	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
General-Murmur	Found it	1/10/2006	Now this has to go down as one of my favorite caches I have done. A pretty neat little cave, and I realy enjoyed the hike. A few other little interesting caves around the area as well, and a few good hills. Did this with Specter and Sola Fide, and as I said, great cache.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Specter	Found it	12/30/2005	Caching with my son SolaFide and grandson Murmur-Link223 on this cool winter day. Super place for a cache. Found after climbing around for a while. Cache is still very well hidden in its Tiney hiding place. Thanks for a good hunt. TNLNSL	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Sola Fide	Found it	12/30/2005	They say, "Big things come in small packages." Then this was what "they" were speaking of. This small cave brought me big memories with my Dad and Nephew. This is a really neat place to visit, a must visit! A sure footed individual shouldn't have any problems here. [This entry was edited by Sola Fide on Saturday, December 31, 2005 at 4:15:55 PM.]	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Phantom 491	Found it	11/27/2005	While in the area visiting my children I decided to go after this cache. Unfortunately I had entered the wrong coordinates into my GPS. I finally realized my 300 Foot mistake, fixed the coordinates, and headed right to the cache. Great hide, & location. T: Private Matt TB L: CM's Explorer Logging this cache for the cache near a cave requirement for the Coin Quest.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
HoboJoe	Found it	11/25/2005	It was fun and it was pretty high up.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
owenc17	Found it	11/23/2005	This one was a pain in the you-know-what. After crawling deep into 3 caves we finally found it. It was rewarding and I took the Canoe TB, either going to take it back to PA or drop it off in Mark Twain wilderness.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
*gln	Post Reviewer Note	11/15/2005	Transfer complete... Thanks for maintaining this cache and giving it a second life . gln	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
HellionX	Found it	10/25/2005	This was A great Find in a beautiful location Thanks HellionX	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
21C 	Found it	8/27/2005	found it, not to hard to find once i believed my gps, used to have the same problem with a compass, thought i was smarter and i wasnt took 4 way whistle left 1st aid kit w/ 2 AA batteries inside also	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Jhwk	Found it	8/8/2005	Actually I replaced the cache that had gone missing for some months. The new container is a traditional ammo can filled with goodies, especially a new first to find prize for the next cacher to come this way. Once control of this cache gets passed to me, I will update the coords. for the cache from what is listed above. Based on my multiple readings, you should probably shoot for N 37* 38.868 W 092 01.210. From previous logs, folks seemed to have been confused by the coords. I took the cache out a few weeks ago and placed it in the tiney (tiny) cave, with a new log book and a disp. camera. The old cache container was still there so I packed that out. I think the culprit on this cache may have been some form of animal. Seems to have been "lost" a few times in the past. Hopefully a good ammo can will keep the critters out. I also added Sean's Kayak TB to sweeten the deal.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
*gln	Enable Listing	8/7/2005	Enabling cache. This cache has been repaired and is now ready to find. Many thanks to those that have helped repair this cache. Glenn, your friendly Geocaching.com admin. Missouri Geocachers Assoc http://www.MoGeo.com THE Forums for Mo & Ks. http://mogeo.ipbhost.com/index.php? [b]St. Louis Area Geocachers Association http://www.GeoStl.com [/b] Dave's Handy Hiding Hints http://www.ratisher.com/geocache_hiding.htm	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
*gln	Write note	7/21/2005	[B][Green] NOTE: do not select reply in your e-mail program if you wish to respond to this message from the geocaching.com mail bot. Go to your cache page and e-mail *gln from the log there OR email me at Glenn.GeocachingAdmin@gmail.com , referencing the cache URL's, or waypoint numbers. You could also go to your cache page and post a "Note to Reviewer" log there. I will see it when I re-look at your new cache.[/green][/b] Good Morning Hi_Tech, I am once again checking all the disabled caches in the area to see if any progress has been made on repairs. I know that schedules can be hectic and time short but I do hope that you find the time to repair this cache. [b] If not repaired, this one is scheduled to be archived on my next check of disabled caches. [/b] Thanks for your understanding, Glenn, your friendly Geocaching.com admin. Missouri Geocachers Assoc http://www.MoGeo.com THE Forums for Mo & Ks. http://mogeo.ipbhost.com/index.php? [b]St. Louis Area Geocachers Association http://www.GeoStl.com [/b] Dave's Handy Hiding Hints http://www.ratisher.com/geocache_hiding.htm From the guidelines... http://www.geocaching.com/about/guidelines.aspx#maint "... You may temporarily disable your cache to let others know not to hunt for it until you have a chance to fix the problem. This feature is to allow you a reasonable time, normally a few weeks , in which to arrange a visit to your cache. In the event that a cache is not being properly maintained, or has been temporarily disabled for an extended period of time, we may archive or transfer the listing."	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
*gln	Temporarily Disable Listing	6/30/2005	NEEDS REAPIR/ Disabling cache. [red] DISABLING CACHE: [/red] [B][Green] NOTE: do not select reply in your e-mail program if you wish to respond to this message from the geocaching.com mail bot. Go to your cache page and post a "Note to Reviewer" log there. I will see it when I re-look at your new cache.[/green][/b] Good Afternoon, I hate to pop in here like this but from reading the last several logs on the Tiney Cave Cache cache, it appears that this cache is in need of repair and has been for a while now. Since there still might be a box at the location, I can not archive it. When you get a chance, please stop by and do a little fixing up. If you choose to remove this cache you can archive it then. Hope things get fixed up soon. I want to thank you for the time that you have taken to contribute to Geocaching in the past and I am looking forward to seeing your cache up and running in the near future. [b]If I do not hear from you about fixing up this cache, I will assume that it is abandoned (since you haven't logged into geocaching.com since Tuesday, January 25, 2005 ), and archive the cache. We need to work to maintain the good relationships we have with the forest service in the area. We cannot afford to let our caches turn into litter. ** There is an cacher interested in fixing the cache up. If you care to let the cacher take over the listing let me know. ** [/b] Glenn, your friendly Geocaching.com admin. Missouri Geocachers Assoc http://www.MoGeo.com THE Forums for Mo & Ks. http://mogeo.ipbhost.com/index.php? [b]St. Louis Area Geocachers Association http://www.GeoStl.com[/b] Dave's Handy Hiding Hints http://www.ratisher.com/geocache_hiding.htm	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Jhwk	Didn't find it	6/18/2005	I'm afraid this cache is gone. As the last two visitors noted the container was not there, but I did find one just down the hill, and a small plastic motorcycle that may have been in the cache. Great site - I hope we get it back up and running again. Photos show the "leavings"	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
rynnlsn	Found it	12/27/2004	I found it with the help of my brother, sister and daughter. I love the area as I am from Kansas this is considerably different. We had the same trouble as the last log, there was no cache that we could find, we took nothing and left nothing, but loved the search any way. Thank you	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
Three Day Weekend	Found it	9/18/2004	I know I found the correct spot, but apparently, the cache has been muggled. I found a container, clear plastic jug, but there was no lid or contents. Took a while to find this, but that was stupidity on my part. I knew "what" I was looking for, but for some reason I kept looking on top of the likely area. I should have been looking in the "cavey" area. Obviously, I did not sign the log.	https:/www.geocaching.com/geocache/GCCB7D_tiney-cave-cache
